"","sex","id","test","img","time","id_f","id_s","type","durata","p_sx","p_dx","v_sx","v_dx"
"369933","F","F295","t1","2a",5234,NA,1,"Saccade",50,3.68,3.68,0,0
"369934","F","F295","t1","2a",5251,NA,1,"Saccade",50,3.68,3.75,0,0
"369935","F","F295","t1","2a",5267,NA,1,"Saccade",50,3.66,3.73,0,0
"369936","F","F295","t1","2a",5284,2,NA,"Fixation",283,3.72,3.72,0,0
"369937","F","F295","t1","2a",5301,2,NA,"Fixation",283,3.74,3.72,0,0
"369938","F","F295","t1","2a",5317,2,NA,"Fixation",283,3.73,3.79,0,0
"369939","F","F295","t1","2a",5334,2,NA,"Fixation",283,3.72,3.77,0,0
"369940","F","F295","t1","2a",5351,2,NA,"Fixation",283,3.76,3.8,0,0
"369941","F","F295","t1","2a",5367,2,NA,"Fixation",283,3.73,3.69,0,0
"369942","F","F295","t1","2a",5384,2,NA,"Fixation",283,3.76,3.7,0,0
"369943","F","F295","t1","2a",5401,2,NA,"Fixation",283,3.75,3.82,0,0
"369944","F","F295","t1","2a",5417,2,NA,"Fixation",283,3.75,3.85,0,0
"369945","F","F295","t1","2a",5434,2,NA,"Fixation",283,3.77,3.8,0,0
"369946","F","F295","t1","2a",5451,2,NA,"Fixation",283,3.75,3.87,0,0
"369947","F","F295","t1","2a",5468,2,NA,"Fixation",283,3.81,3.83,0,0
"369948","F","F295","t1","2a",5484,2,NA,"Fixation",283,3.81,3.75,0,0
"369949","F","F295","t1","2a",5501,2,NA,"Fixation",283,3.87,3.74,0,0
"369950","F","F295","t1","2a",5518,2,NA,"Fixation",283,3.89,3.88,0,0
"369951","F","F295","t1","2a",5534,2,NA,"Fixation",283,3.85,3.87,0,0
"369952","F","F295","t1","2a",5551,2,NA,"Fixation",283,3.91,3.89,0,0
"369953","F","F295","t1","2a",5568,NA,2,"Saccade",17,3.87,3.9,0,0
"369954","F","F295","t1","2a",5584,3,NA,"Fixation",217,3.87,3.84,0,0
"369955","F","F295","t1","2a",5601,3,NA,"Fixation",217,3.91,3.77,0,0
"369956","F","F295","t1","2a",5618,3,NA,"Fixation",217,3.94,3.91,0,0
"369957","F","F295","t1","2a",5634,3,NA,"Fixation",217,3.96,3.94,0,0
"369958","F","F295","t1","2a",5651,3,NA,"Fixation",217,3.96,3.88,0,0
"369959","F","F295","t1","2a",5668,3,NA,"Fixation",217,3.97,3.95,0,0
"369960","F","F295","t1","2a",5684,3,NA,"Fixation",217,3.97,3.87,0,0
"369961","F","F295","t1","2a",5701,3,NA,"Fixation",217,3.97,3.91,0,0
"369962","F","F295","t1","2a",5718,3,NA,"Fixation",217,3.98,3.91,0,0
"369963","F","F295","t1","2a",5734,3,NA,"Fixation",217,3.97,3.83,0,0
"369964","F","F295","t1","2a",5751,3,NA,"Fixation",217,3.96,3.88,0,0
"369965","F","F295","t1","2a",5768,3,NA,"Fixation",217,3.97,3.95,0,0
"369966","F","F295","t1","2a",5784,3,NA,"Fixation",217,3.94,3.89,0,0
"369967","F","F295","t1","2a",5801,NA,3,"Saccade",33,3.96,3.96,0,0
"369968","F","F295","t1","2a",5818,NA,3,"Saccade",33,3.96,3.85,0,0
"369969","F","F295","t1","2a",5834,4,NA,"Fixation",483,3.95,3.72,0,0
"369970","F","F295","t1","2a",5851,4,NA,"Fixation",483,3.95,3.82,0,0
"369971","F","F295","t1","2a",5868,4,NA,"Fixation",483,3.92,3.71,0,0
"369972","F","F295","t1","2a",5884,4,NA,"Fixation",483,3.93,3.75,0,0
"369973","F","F295","t1","2a",5901,4,NA,"Fixation",483,3.91,3.67,0,0
"369974","F","F295","t1","2a",5918,4,NA,"Fixation",483,3.78,3.49,0,0
"369975","F","F295","t1","2a",5934,4,NA,"Fixation",483,3.79,3.66,0,0
"369976","F","F295","t1","2a",5951,4,NA,"Fixation",483,3.77,3.75,0,0
"369977","F","F295","t1","2a",5967,4,NA,"Fixation",483,3.79,3.71,0,0
"369978","F","F295","t1","2a",5984,4,NA,"Fixation",483,3.79,3.7,0,0
"369979","F","F295","t1","2a",6001,4,NA,"Fixation",483,3.76,3.58,0,0
"369980","F","F295","t1","2a",6017,4,NA,"Fixation",483,3.75,3.53,0,0
"369981","F","F295","t1","2a",6034,4,NA,"Fixation",483,3.73,3.66,0,0
"369982","F","F295","t1","2a",6051,4,NA,"Fixation",483,3.69,3.53,0,0
"369983","F","F295","t1","2a",6067,4,NA,"Fixation",483,3.65,3.62,0,0
"369984","F","F295","t1","2a",6084,4,NA,"Fixation",483,3.67,3.51,0,0
"369985","F","F295","t1","2a",6101,4,NA,"Fixation",483,3.7,3.61,0,0
"369986","F","F295","t1","2a",6117,4,NA,"Fixation",483,3.67,3.49,0,0
"369987","F","F295","t1","2a",6134,4,NA,"Fixation",483,3.66,3.6,0,0
"369988","F","F295","t1","2a",6151,4,NA,"Fixation",483,3.67,3.58,0,0
"369989","F","F295","t1","2a",6167,4,NA,"Fixation",483,3.67,3.57,0,0
"369990","F","F295","t1","2a",6184,4,NA,"Fixation",483,3.66,3.59,0,0
"369991","F","F295","t1","2a",6201,4,NA,"Fixation",483,3.66,3.6,0,0
"369992","F","F295","t1","2a",6217,4,NA,"Fixation",483,3.66,3.49,0,0
"369993","F","F295","t1","2a",6234,4,NA,"Fixation",483,3.66,3.52,0,0
"369994","F","F295","t1","2a",6251,4,NA,"Fixation",483,3.65,3.58,0,0
"369995","F","F295","t1","2a",6267,4,NA,"Fixation",483,3.68,3.61,0,0
"369996","F","F295","t1","2a",6284,4,NA,"Fixation",483,3.67,3.59,0,0
"369997","F","F295","t1","2a",6301,4,NA,"Fixation",483,3.65,3.6,0,0
"369998","F","F295","t1","2a",6317,NA,4,"Saccade",50,3.68,3.62,0,0
"369999","F","F295","t1","2a",6334,NA,4,"Saccade",50,3.68,3.66,0,0
"370000","F","F295","t1","2a",6351,NA,4,"Saccade",50,NA,3.58,4,0
"370001","F","F295","t1","2a",6367,NA,NA,"Unclassified",17,3.75,3.64,0,0
"370002","F","F295","t1","2a",6384,NA,5,"Saccade",17,3.68,3.62,0,0
"370003","F","F295","t1","2a",6401,5,NA,"Fixation",350,NA,3.64,4,0
"370004","F","F295","t1","2a",6417,5,NA,"Fixation",350,NA,3.62,4,0
"370005","F","F295","t1","2a",6434,5,NA,"Fixation",350,3.68,3.66,0,0
"370006","F","F295","t1","2a",6451,5,NA,"Fixation",350,3.65,3.65,0,0
"370007","F","F295","t1","2a",6467,5,NA,"Fixation",350,3.68,3.67,0,0
"370008","F","F295","t1","2a",6484,5,NA,"Fixation",350,3.68,3.66,0,0
"370009","F","F295","t1","2a",6501,5,NA,"Fixation",350,3.65,3.64,0,0
"370010","F","F295","t1","2a",6517,5,NA,"Fixation",350,3.71,3.63,0,0
"370011","F","F295","t1","2a",6534,5,NA,"Fixation",350,3.77,3.65,0,0
"370012","F","F295","t1","2a",6551,5,NA,"Fixation",350,3.68,3.64,0,0
"370013","F","F295","t1","2a",6567,5,NA,"Fixation",350,3.68,3.63,0,0
"370014","F","F295","t1","2a",6584,5,NA,"Fixation",350,3.72,3.6,0,0
"370015","F","F295","t1","2a",6601,5,NA,"Fixation",350,3.71,3.6,0,0
"370016","F","F295","t1","2a",6617,5,NA,"Fixation",350,3.68,3.64,0,0
"370017","F","F295","t1","2a",6634,5,NA,"Fixation",350,3.71,3.62,0,0
"370018","F","F295","t1","2a",6651,5,NA,"Fixation",350,3.74,3.64,0,0
"370019","F","F295","t1","2a",6667,5,NA,"Fixation",350,3.72,3.66,0,0
"370020","F","F295","t1","2a",6684,5,NA,"Fixation",350,3.84,3.74,0,0
"370021","F","F295","t1","2a",6701,5,NA,"Fixation",350,3.71,3.61,0,0
"370022","F","F295","t1","2a",6717,5,NA,"Fixation",350,3.78,3.66,0,0
"370023","F","F295","t1","2a",6734,5,NA,"Fixation",350,3.73,3.63,0,0
"370024","F","F295","t1","2a",6751,NA,6,"Saccade",50,3.71,3.65,0,0
"370025","F","F295","t1","2a",6767,NA,6,"Saccade",50,3.67,3.64,0,0
"370026","F","F295","t1","2a",6784,NA,6,"Saccade",50,3.64,3.58,0,0
"370027","F","F295","t1","2a",6801,6,NA,"Fixation",233,3.73,3.46,0,0
"370028","F","F295","t1","2a",6817,6,NA,"Fixation",233,3.74,3.59,0,0
"370029","F","F295","t1","2a",6834,6,NA,"Fixation",233,3.62,3.64,0,0
"370030","F","F295","t1","2a",6851,6,NA,"Fixation",233,3.6,3.63,0,0
"370031","F","F295","t1","2a",6867,6,NA,"Fixation",233,3.59,3.54,0,0
"370032","F","F295","t1","2a",6884,6,NA,"Fixation",233,3.53,3.57,0,0
"370033","F","F295","t1","2a",6901,6,NA,"Fixation",233,3.56,3.62,0,0
"370034","F","F295","t1","2a",6917,6,NA,"Fixation",233,3.6,3.51,0,0
"370035","F","F295","t1","2a",6934,6,NA,"Fixation",233,3.54,3.54,0,0
"370036","F","F295","t1","2a",6951,6,NA,"Fixation",233,3.54,3.49,0,0
"370037","F","F295","t1","2a",6967,6,NA,"Fixation",233,3.5,3.56,0,0
"370038","F","F295","t1","2a",6984,6,NA,"Fixation",233,3.49,3.49,0,0
"370039","F","F295","t1","2a",7001,6,NA,"Fixation",233,3.52,3.48,0,0
"370040","F","F295","t1","2a",7017,6,NA,"Fixation",233,3.51,3.46,0,0
"370041","F","F295","t1","2a",7034,NA,7,"Saccade",33,3.48,3.47,0,0
"370042","F","F295","t1","2a",7051,NA,7,"Saccade",33,3.5,3.41,0,0
"370043","F","F295","t1","2a",7067,NA,NA,"Unclassified",17,3.52,3.44,0,0
"370044","F","F295","t1","2a",7084,NA,8,"Saccade",17,3.49,3.45,0,0
"370045","F","F295","t1","2a",7101,7,NA,"Fixation",267,3.55,3.49,0,0
"370046","F","F295","t1","2a",7117,7,NA,"Fixation",267,3.48,3.49,0,0
"370047","F","F295","t1","2a",7134,7,NA,"Fixation",267,3.57,3.51,0,0
"370048","F","F295","t1","2a",7151,7,NA,"Fixation",267,3.5,3.5,0,0
"370049","F","F295","t1","2a",7167,7,NA,"Fixation",267,3.47,3.12,0,0
"370050","F","F295","t1","2a",7184,7,NA,"Fixation",267,3.49,3.5,0,0
"370051","F","F295","t1","2a",7201,7,NA,"Fixation",267,3.51,3.43,0,0
"370052","F","F295","t1","2a",7217,7,NA,"Fixation",267,3.5,3.47,0,0
"370053","F","F295","t1","2a",7234,7,NA,"Fixation",267,3.53,3.46,0,0
"370054","F","F295","t1","2a",7251,7,NA,"Fixation",267,3.55,3.48,0,0
"370055","F","F295","t1","2a",7267,7,NA,"Fixation",267,3.47,3.42,0,0
"370056","F","F295","t1","2a",7284,7,NA,"Fixation",267,3.5,3.41,0,0
"370057","F","F295","t1","2a",7301,7,NA,"Fixation",267,3.47,3.44,0,0
"370058","F","F295","t1","2a",7317,7,NA,"Fixation",267,3.5,3.46,0,0
"370059","F","F295","t1","2a",7334,7,NA,"Fixation",267,3.48,3.44,0,0
"370060","F","F295","t1","2a",7351,7,NA,"Fixation",267,3.45,3.43,0,0
"370061","F","F295","t1","2a",7367,NA,9,"Saccade",50,3.42,3.37,0,0
"370062","F","F295","t1","2a",7384,NA,9,"Saccade",50,3.42,3.42,0,0
"370063","F","F295","t1","2a",7401,NA,9,"Saccade",50,3.49,3.46,0,0
"370064","F","F295","t1","2a",7417,NA,NA,"Unclassified",17,3.46,3.4,0,0
"370065","F","F295","t1","2a",7434,NA,10,"Saccade",17,3.47,3.45,0,0
"370066","F","F295","t1","2a",7451,8,NA,"Fixation",117,3.5,3.41,0,0
"370067","F","F295","t1","2a",7467,8,NA,"Fixation",117,3.45,3.36,0,0
"370068","F","F295","t1","2a",7484,8,NA,"Fixation",117,3.52,3.36,0,0
"370069","F","F295","t1","2a",7501,8,NA,"Fixation",117,3.49,3.33,0,0
"370070","F","F295","t1","2a",7517,8,NA,"Fixation",117,3.46,3.36,0,0
"370071","F","F295","t1","2a",7534,8,NA,"Fixation",117,3.43,3.33,0,0
"370072","F","F295","t1","2a",7551,8,NA,"Fixation",117,3.42,3.35,0,0
"370073","F","F295","t1","2a",7567,NA,11,"Saccade",33,3.46,3.32,0,0
"370074","F","F295","t1","2a",7584,NA,11,"Saccade",33,3.39,3.34,0,0
"370075","F","F295","t1","2a",7601,9,NA,"Fixation",150,3.43,3.35,0,0
"370076","F","F295","t1","2a",7617,9,NA,"Fixation",150,3.37,3.32,0,0
"370077","F","F295","t1","2a",7634,9,NA,"Fixation",150,3.39,3.32,0,0
"370078","F","F295","t1","2a",7651,9,NA,"Fixation",150,3.35,3.27,0,0
"370079","F","F295","t1","2a",7667,9,NA,"Fixation",150,3.32,3.27,0,0
"370080","F","F295","t1","2a",7684,9,NA,"Fixation",150,3.36,3.29,0,0
"370081","F","F295","t1","2a",7701,9,NA,"Fixation",150,3.32,3.28,0,0
"370082","F","F295","t1","2a",7717,9,NA,"Fixation",150,3.3,3.28,0,0
"370083","F","F295","t1","2a",7734,9,NA,"Fixation",150,3.34,3.29,0,0
"370084","F","F295","t1","2a",7751,NA,12,"Saccade",50,3.32,3.29,0,0
"370085","F","F295","t1","2a",7767,NA,12,"Saccade",50,3.32,3.27,0,0
"370086","F","F295","t1","2a",7784,NA,12,"Saccade",50,3.28,3.25,0,0
"370087","F","F295","t1","2a",7801,10,NA,"Fixation",350,3.31,3.25,0,0
"370088","F","F295","t1","2a",7817,10,NA,"Fixation",350,3.32,3.29,0,0
"370089","F","F295","t1","2a",7834,10,NA,"Fixation",350,3.29,3.34,0,0
"370090","F","F295","t1","2a",7851,10,NA,"Fixation",350,3.27,3.33,0,0
"370091","F","F295","t1","2a",7867,10,NA,"Fixation",350,3.32,3.32,0,0
"370092","F","F295","t1","2a",7884,10,NA,"Fixation",350,3.34,3.37,0,0
"370093","F","F295","t1","2a",7901,10,NA,"Fixation",350,3.31,3.39,0,0
"370094","F","F295","t1","2a",7917,10,NA,"Fixation",350,3.31,3.37,0,0
"370095","F","F295","t1","2a",7934,10,NA,"Fixation",350,3.35,3.44,0,0
"370096","F","F295","t1","2a",7951,10,NA,"Fixation",350,3.37,3.45,0,0
"370097","F","F295","t1","2a",7967,10,NA,"Fixation",350,3.41,3.43,0,0
"370098","F","F295","t1","2a",7984,10,NA,"Fixation",350,3.46,3.43,0,0
"370099","F","F295","t1","2a",8001,10,NA,"Fixation",350,3.44,3.51,0,0
"370100","F","F295","t1","2a",8017,10,NA,"Fixation",350,3.47,3.51,0,0
"370101","F","F295","t1","2a",8034,10,NA,"Fixation",350,3.47,3.53,0,0
"370102","F","F295","t1","2a",8051,10,NA,"Fixation",350,3.52,3.6,0,0
"370103","F","F295","t1","2a",8067,10,NA,"Fixation",350,3.5,3.53,0,0
"370104","F","F295","t1","2a",8084,10,NA,"Fixation",350,3.56,3.51,0,0
"370105","F","F295","t1","2a",8101,10,NA,"Fixation",350,3.56,3.61,0,0
"370106","F","F295","t1","2a",8117,10,NA,"Fixation",350,3.59,3.63,0,0
"370107","F","F295","t1","2a",8134,10,NA,"Fixation",350,3.6,3.53,0,0
"370108","F","F288","t1","2a",5133,1,NA,"Fixation",184,2.9,2.91,0,0
"370109","F","F288","t1","2a",5149,1,NA,"Fixation",184,2.92,2.9,0,0
"370110","F","F288","t1","2a",5166,1,NA,"Fixation",184,2.92,2.96,0,0
"370111","F","F288","t1","2a",5183,NA,1,"Saccade",50,2.95,2.89,0,0
"370112","F","F288","t1","2a",5199,NA,1,"Saccade",50,2.95,2.95,0,0
"370113","F","F288","t1","2a",5216,NA,1,"Saccade",50,2.91,2.93,0,0
"370114","F","F288","t1","2a",5233,2,NA,"Fixation",100,2.98,2.9,0,0
"370115","F","F288","t1","2a",5249,2,NA,"Fixation",100,2.91,2.89,0,0
"370116","F","F288","t1","2a",5266,2,NA,"Fixation",100,2.95,2.86,0,0
"370117","F","F288","t1","2a",5283,2,NA,"Fixation",100,2.98,2.86,0,0
"370118","F","F288","t1","2a",5299,2,NA,"Fixation",100,2.93,2.87,0,0
"370119","F","F288","t1","2a",5316,2,NA,"Fixation",100,2.96,2.88,0,0
"370120","F","F288","t1","2a",5333,NA,2,"Saccade",33,2.97,2.92,0,0
"370121","F","F288","t1","2a",5349,NA,2,"Saccade",33,2.96,2.89,0,0
"370122","F","F288","t1","2a",5366,3,NA,"Fixation",167,3.02,2.89,0,0
"370123","F","F288","t1","2a",5383,3,NA,"Fixation",167,3.07,2.89,0,0
"370124","F","F288","t1","2a",5399,3,NA,"Fixation",167,2.98,2.91,0,0
"370125","F","F288","t1","2a",5416,3,NA,"Fixation",167,3.01,2.84,0,0
"370126","F","F288","t1","2a",5433,3,NA,"Fixation",167,3.09,2.88,0,0
"370127","F","F288","t1","2a",5449,3,NA,"Fixation",167,3.11,2.94,0,0
"370128","F","F288","t1","2a",5466,3,NA,"Fixation",167,3.09,2.91,0,0
"370129","F","F288","t1","2a",5483,3,NA,"Fixation",167,3.07,2.97,0,0
"370130","F","F288","t1","2a",5499,3,NA,"Fixation",167,3.06,2.94,0,0
"370131","F","F288","t1","2a",5516,3,NA,"Fixation",167,3.09,2.9,0,0
"370132","F","F288","t1","2a",5533,NA,3,"Saccade",50,3.13,2.92,0,0
"370133","F","F288","t1","2a",5549,NA,3,"Saccade",50,3.15,2.97,0,0
"370134","F","F288","t1","2a",5566,NA,3,"Saccade",50,3.12,3.04,0,0
"370135","F","F288","t1","2a",5583,4,NA,"Fixation",133,3.14,2.95,0,0
"370136","F","F288","t1","2a",5599,4,NA,"Fixation",133,3.18,2.93,0,0
"370137","F","F288","t1","2a",5616,4,NA,"Fixation",133,3.17,2.95,0,0
"370138","F","F288","t1","2a",5633,4,NA,"Fixation",133,3.1,3,0,0
"370139","F","F288","t1","2a",5649,4,NA,"Fixation",133,3.19,2.94,0,0
"370140","F","F288","t1","2a",5666,4,NA,"Fixation",133,3.07,2.89,0,0
"370141","F","F288","t1","2a",5683,4,NA,"Fixation",133,3.1,2.92,0,0
"370142","F","F288","t1","2a",5699,4,NA,"Fixation",133,3.1,2.95,0,0
"370143","F","F288","t1","2a",5716,NA,4,"Saccade",50,3.11,2.94,0,0
"370144","F","F288","t1","2a",5733,NA,4,"Saccade",50,3.1,3.01,0,0
"370145","F","F288","t1","2a",5749,NA,4,"Saccade",50,3.09,2.97,0,0
"370146","F","F288","t1","2a",5766,5,NA,"Fixation",250,3.1,3.05,0,0
"370147","F","F288","t1","2a",5783,5,NA,"Fixation",250,3.09,2.98,0,0
"370148","F","F288","t1","2a",5799,5,NA,"Fixation",250,3.12,2.97,0,0
"370149","F","F288","t1","2a",5816,5,NA,"Fixation",250,3.11,3,0,0
"370150","F","F288","t1","2a",5833,5,NA,"Fixation",250,3.07,2.92,0,0
"370151","F","F288","t1","2a",5849,5,NA,"Fixation",250,3.08,2.9,0,0
"370152","F","F288","t1","2a",5866,5,NA,"Fixation",250,3.1,2.94,0,0
"370153","F","F288","t1","2a",5883,5,NA,"Fixation",250,3.18,2.92,0,0
"370154","F","F288","t1","2a",5899,5,NA,"Fixation",250,3.14,2.95,0,0
"370155","F","F288","t1","2a",5916,5,NA,"Fixation",250,3.13,3.04,0,0
"370156","F","F288","t1","2a",5933,5,NA,"Fixation",250,3.07,2.93,0,0
"370157","F","F288","t1","2a",5949,5,NA,"Fixation",250,3.11,2.94,0,0
"370158","F","F288","t1","2a",5966,5,NA,"Fixation",250,3.05,2.94,0,0
"370159","F","F288","t1","2a",5983,5,NA,"Fixation",250,3.1,2.96,0,0
"370160","F","F288","t1","2a",5999,5,NA,"Fixation",250,3.1,2.95,0,0
"370161","F","F288","t1","2a",6016,NA,5,"Saccade",67,3.07,3.06,0,0
"370162","F","F288","t1","2a",6033,NA,5,"Saccade",67,3.11,3,0,0
"370163","F","F288","t1","2a",6049,NA,5,"Saccade",67,3.26,2.99,0,0
"370164","F","F288","t1","2a",6066,NA,5,"Saccade",67,3.12,3.06,0,0
"370165","F","F288","t1","2a",6083,6,NA,"Fixation",400,3.19,3.02,0,0
"370166","F","F288","t1","2a",6099,6,NA,"Fixation",400,3.17,2.93,0,0
"370167","F","F288","t1","2a",6116,6,NA,"Fixation",400,3.15,3.04,0,0
"370168","F","F288","t1","2a",6133,6,NA,"Fixation",400,3.12,3.02,0,0
"370169","F","F288","t1","2a",6149,6,NA,"Fixation",400,3.15,2.95,0,0
"370170","F","F288","t1","2a",6166,6,NA,"Fixation",400,3.17,3.02,0,0
"370171","F","F288","t1","2a",6183,6,NA,"Fixation",400,3.19,3,0,0
"370172","F","F288","t1","2a",6199,6,NA,"Fixation",400,3.2,2.98,0,0
"370173","F","F288","t1","2a",6216,6,NA,"Fixation",400,3.16,3,0,0
"370174","F","F288","t1","2a",6233,6,NA,"Fixation",400,3.19,3.01,0,0
"370175","F","F288","t1","2a",6249,6,NA,"Fixation",400,3.15,3.11,0,0
"370176","F","F288","t1","2a",6266,6,NA,"Fixation",400,3.22,3.04,0,0
"370177","F","F288","t1","2a",6283,6,NA,"Fixation",400,3.19,3.09,0,0
"370178","F","F288","t1","2a",6299,6,NA,"Fixation",400,3.22,3.14,0,0
"370179","F","F288","t1","2a",6316,6,NA,"Fixation",400,3.22,3.04,0,0
"370180","F","F288","t1","2a",6333,6,NA,"Fixation",400,3.28,3.03,0,0
"370181","F","F288","t1","2a",6349,6,NA,"Fixation",400,3.19,3.15,0,0
"370182","F","F288","t1","2a",6366,6,NA,"Fixation",400,3.25,3.06,0,0
"370183","F","F288","t1","2a",6383,6,NA,"Fixation",400,3.24,3.03,0,0
"370184","F","F288","t1","2a",6399,6,NA,"Fixation",400,3.21,3.12,0,0
"370185","F","F288","t1","2a",6416,6,NA,"Fixation",400,3.21,3.04,0,0
"370186","F","F288","t1","2a",6433,6,NA,"Fixation",400,3.24,3.03,0,0
"370187","F","F288","t1","2a",6449,6,NA,"Fixation",400,3.26,3.06,0,0
"370188","F","F288","t1","2a",6466,6,NA,"Fixation",400,3.25,3.04,0,0
"370189","F","F288","t1","2a",6483,NA,6,"Saccade",33,3.24,3.07,0,0
"370190","F","F288","t1","2a",6499,NA,6,"Saccade",33,3.21,3.04,0,0
"370191","F","F288","t1","2a",6516,7,NA,"Fixation",833,3.25,3.05,0,0
"370192","F","F288","t1","2a",6533,7,NA,"Fixation",833,3.22,3.05,0,0
"370193","F","F288","t1","2a",6549,7,NA,"Fixation",833,3.22,3.03,0,0
"370194","F","F288","t1","2a",6566,7,NA,"Fixation",833,3.19,3.01,0,0
"370195","F","F288","t1","2a",6583,7,NA,"Fixation",833,3.19,3.04,0,0
"370196","F","F288","t1","2a",6599,7,NA,"Fixation",833,3.25,3.04,0,0
"370197","F","F288","t1","2a",6616,7,NA,"Fixation",833,3.19,3.02,0,0
"370198","F","F288","t1","2a",6633,7,NA,"Fixation",833,3.22,3.1,0,0
"370199","F","F288","t1","2a",6649,7,NA,"Fixation",833,3.2,3,0,0
"370200","F","F288","t1","2a",6666,7,NA,"Fixation",833,3.21,3.03,0,0
"370201","F","F288","t1","2a",6683,7,NA,"Fixation",833,3.22,3.02,0,0
"370202","F","F288","t1","2a",6699,7,NA,"Fixation",833,3.19,3.06,0,0
"370203","F","F288","t1","2a",6716,7,NA,"Fixation",833,3.19,3.09,0,0
"370204","F","F288","t1","2a",6733,7,NA,"Fixation",833,3.2,3.06,0,0
"370205","F","F288","t1","2a",6749,7,NA,"Fixation",833,3.26,3.09,0,0
"370206","F","F288","t1","2a",6766,7,NA,"Fixation",833,3.22,3.08,0,0
"370207","F","F288","t1","2a",6783,7,NA,"Fixation",833,3.38,3.07,0,0
"370208","F","F288","t1","2a",6799,7,NA,"Fixation",833,3.82,3.07,0,0
"370209","F","F288","t1","2a",6816,7,NA,"Fixation",833,3.16,3.04,0,0
"370210","F","F288","t1","2a",6833,7,NA,"Fixation",833,3.2,3.07,0,0
"370211","F","F288","t1","2a",6849,7,NA,"Fixation",833,3.18,3.05,0,0
"370212","F","F288","t1","2a",6866,7,NA,"Fixation",833,3.23,3.02,0,0
"370213","F","F288","t1","2a",6883,7,NA,"Fixation",833,3.25,3.02,0,0
"370214","F","F288","t1","2a",6899,7,NA,"Fixation",833,3.16,3.01,0,0
"370215","F","F288","t1","2a",6916,7,NA,"Fixation",833,3.16,3.04,0,0
"370216","F","F288","t1","2a",6933,7,NA,"Fixation",833,3.15,3.05,0,0
"370217","F","F288","t1","2a",6949,7,NA,"Fixation",833,3.15,3.01,0,0
"370218","F","F288","t1","2a",6966,7,NA,"Fixation",833,3.32,3.01,0,0
"370219","F","F288","t1","2a",6983,7,NA,"Fixation",833,3.14,2.97,0,0
"370220","F","F288","t1","2a",6999,7,NA,"Fixation",833,3.12,2.98,0,0
"370221","F","F288","t1","2a",7016,7,NA,"Fixation",833,3.12,3,0,0
"370222","F","F288","t1","2a",7033,7,NA,"Fixation",833,3.12,3.08,0,0
"370223","F","F288","t1","2a",7049,7,NA,"Fixation",833,3.12,3.01,0,0
"370224","F","F288","t1","2a",7066,7,NA,"Fixation",833,3.14,2.95,0,0
"370225","F","F288","t1","2a",7083,7,NA,"Fixation",833,3.13,2.98,0,0
"370226","F","F288","t1","2a",7099,7,NA,"Fixation",833,3.29,2.94,0,0
"370227","F","F288","t1","2a",7116,7,NA,"Fixation",833,3.08,2.96,0,0
"370228","F","F288","t1","2a",7133,7,NA,"Fixation",833,3.1,3,0,0
"370229","F","F288","t1","2a",7149,7,NA,"Fixation",833,3.13,2.94,0,0
"370230","F","F288","t1","2a",7166,7,NA,"Fixation",833,3.13,2.99,0,0
"370231","F","F288","t1","2a",7183,7,NA,"Fixation",833,3.16,2.99,0,0
"370232","F","F288","t1","2a",7199,7,NA,"Fixation",833,3.14,3.15,0,0
"370233","F","F288","t1","2a",7216,7,NA,"Fixation",833,3.14,3,0,0
"370234","F","F288","t1","2a",7233,7,NA,"Fixation",833,3.11,3.08,0,0
